participant,similarity,phase,pathway,var_topk,n_pcs_90,n_pcs_99,run_id,condition_name,routing,dim_hidden,init_scale,log10_init,participant_run
sim_study1_same_sub39,same,post_A,combined,0.9998749231155107,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub39
sim_study1_same_sub39,same,post_B,combined,0.999540227283529,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub39
sim_study1_same_sub39,same,post_A2,combined,0.9994160116365003,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub39
sim_study1_same_sub20,same,post_A,combined,0.9997639433428406,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub20
sim_study1_same_sub20,same,post_B,combined,0.9996296016375288,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub20
sim_study1_same_sub20,same,post_A2,combined,0.9996014030623399,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub20
sim_study2_same_sub12,same,post_A,combined,0.9999593198561024,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub12
sim_study2_same_sub12,same,post_B,combined,0.9997760670744118,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub12
sim_study2_same_sub12,same,post_A2,combined,0.9996787767924712,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub12
sim_study1_same_sub15,same,post_A,combined,0.9998848716962225,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub15
sim_study1_same_sub15,same,post_B,combined,0.9995730834796364,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub15
sim_study1_same_sub15,same,post_A2,combined,0.999413870002811,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub15
sim_study1_same_sub28,same,post_A,combined,0.999780178584536,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub28
sim_study1_same_sub28,same,post_B,combined,0.999570250377531,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub28
sim_study1_same_sub28,same,post_A2,combined,0.9994825666435965,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub28
sim_study1_same_sub52,same,post_A,combined,0.9998459088127383,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub52
sim_study1_same_sub52,same,post_B,combined,0.9996616913567355,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub52
sim_study1_same_sub52,same,post_A2,combined,0.9995727603303368,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub52
sim_study1_same_sub11,same,post_A,combined,0.9999018140454987,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub11
sim_study1_same_sub11,same,post_B,combined,0.9997482079528615,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub11
sim_study1_same_sub11,same,post_A2,combined,0.9996577720222134,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub11
sim_study1_same_sub3,same,post_A,combined,0.9999350699452878,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub3
sim_study1_same_sub3,same,post_B,combined,0.9997080714723063,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub3
sim_study1_same_sub3,same,post_A2,combined,0.9995924389910199,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub3
sim_study1_same_sub48,same,post_A,combined,0.9997400010686803,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub48
sim_study1_same_sub48,same,post_B,combined,0.9995169241289841,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub48
sim_study1_same_sub48,same,post_A2,combined,0.9994354099699833,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub48
sim_study1_same_sub27,same,post_A,combined,0.9998721337011846,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub27
sim_study1_same_sub27,same,post_B,combined,0.9993916269353444,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub27
sim_study1_same_sub27,same,post_A2,combined,0.9992123359919399,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub27
sim_study2_same_sub43,same,post_A,combined,0.999891583453461,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub43
sim_study2_same_sub43,same,post_B,combined,0.9995721762691008,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub43
sim_study2_same_sub43,same,post_A2,combined,0.9994650930221851,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub43
sim_study2_same_sub29,same,post_A,combined,0.9997462807956856,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub29
sim_study2_same_sub29,same,post_B,combined,0.9991345593106178,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub29
sim_study2_same_sub29,same,post_A2,combined,0.9988185385051586,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub29
sim_study2_same_sub65,same,post_A,combined,0.9998657243789453,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub65
sim_study2_same_sub65,same,post_B,combined,0.9993675511042368,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub65
sim_study2_same_sub65,same,post_A2,combined,0.9991754937713008,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub65
sim_study2_same_sub15,same,post_A,combined,0.9998982290822624,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub15
sim_study2_same_sub15,same,post_B,combined,0.9995123194890789,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub15
sim_study2_same_sub15,same,post_A2,combined,0.9993317604109913,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub15
sim_study2_same_sub23,same,post_A,combined,0.9998963594961288,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub23
sim_study2_same_sub23,same,post_B,combined,0.9996763549412682,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub23
sim_study2_same_sub23,same,post_A2,combined,0.9996080711149691,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub23
sim_study2_same_sub62,same,post_A,combined,0.9998913949441939,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub62
sim_study2_same_sub62,same,post_B,combined,0.9998309767113753,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub62
sim_study2_same_sub62,same,post_A2,combined,0.9997785533195926,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub62
sim_study2_same_sub45,same,post_A,combined,0.9998272922324198,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub45
sim_study2_same_sub45,same,post_B,combined,0.9994951397910701,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub45
sim_study2_same_sub45,same,post_A2,combined,0.9994285293831546,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub45
sim_study1_same_sub61,same,post_A,combined,0.9998769586311687,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub61
sim_study1_same_sub61,same,post_B,combined,0.9996547853639078,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub61
sim_study1_same_sub61,same,post_A2,combined,0.9995691556758691,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub61
sim_study2_same_sub20,same,post_A,combined,0.9998664277754037,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub20
sim_study2_same_sub20,same,post_B,combined,0.999624118413744,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub20
sim_study2_same_sub20,same,post_A2,combined,0.9995725741325978,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub20
sim_study1_same_sub16,same,post_A,combined,0.9998206612391,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub16
sim_study1_same_sub16,same,post_B,combined,0.9995809665532931,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub16
sim_study1_same_sub16,same,post_A2,combined,0.9995129225541085,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub16
sim_study1_same_sub47,same,post_A,combined,0.9994426270899365,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub47
sim_study1_same_sub47,same,post_B,combined,0.9989749562535577,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub47
sim_study1_same_sub47,same,post_A2,combined,0.9988422290843673,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub47
sim_study2_same_sub16,same,post_A,combined,0.9995110229066313,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub16
sim_study2_same_sub16,same,post_B,combined,0.9990754611880377,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub16
sim_study2_same_sub16,same,post_A2,combined,0.9988944359968737,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub16
sim_study2_same_sub60,same,post_A,combined,0.9998258295444313,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub60
sim_study2_same_sub60,same,post_B,combined,0.9993875437789835,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub60
sim_study2_same_sub60,same,post_A2,combined,0.9992028446120791,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_same_sub60
sim_study1_same_sub30,same,post_A,combined,0.9998381114986858,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub30
sim_study1_same_sub30,same,post_B,combined,0.9996686417352212,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub30
sim_study1_same_sub30,same,post_A2,combined,0.9996129327595733,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub30
sim_study1_same_sub54,same,post_A,combined,0.9996638146043649,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub54
sim_study1_same_sub54,same,post_B,combined,0.9992536468946294,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub54
sim_study1_same_sub54,same,post_A2,combined,0.9991054190311819,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_same_sub54
